Repository Link,Language,File name,Function name,code_section,Approximate Number of Lines,Long Method
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/AlarmParam.Designer.cs,Dispose,"protected
            if (disposing && (components != null))
            {
                components.Dispose();
            ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/GroupParam.Designer.cs,InitializeComponent,"private
            this.components = new System.ComponentModel.Container();
            this.txtName = new System.Windows.Forms.TextBox();
            this.label1 = new System.Windows.Forms.Label();
            this.label2 = new System.Windows.Forms.Label();
            this.label3 = new System.Windows.Forms.Label();
            this.chkActive = new System.Windows.Forms.CheckBox();
            this.toolTip1 = new System.Windows.Forms.ToolTip(this.components);
            this.label4 = new System.Windows.Forms.Label();
            this.txtUpdate = new System.Windows.Forms.NumericUpDown();
            this.txtDeadband = new System.Windows.Forms.NumericUpDown();
            ((System.ComponentModel.ISupportInitialize)(this.txtUpdate)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.txtDeadband)).BeginInit();
            this.SuspendLayout();
            // 
            // txtName
            // 
            this.txtName.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 15.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));
            this.txtName.Location = new System.Drawing.Point(65, 27);
            this.txtName.Name = ""txtName"";
            this.txtName.Size = new System.Drawing.Size(188, 31);
            this.txtName.TabIndex = 16;
            this.toolTip1.SetToolTip(this.txtName, ""不能为空！"");
            // 
            // label1
            // 
            this.label1.AutoSize = true;
            this.label1.Location = new System.Drawing.Point(13, 35);
            this.label1.Name = ""label1"";
            this.label1.Size = new System.Drawing.Size(43, 13);
            this.label1.TabIndex = 15;
            this.label1.Text = ""组名："";
            // 
            // label2
            // 
            this.label2.AutoSize = true;
            this.label2.Location = new System.Drawing.Point(13, 94);
            this.label2.Name = ""label2"";
            this.label2.Size = new System.Drawing.Size(55, 13);
            this.label2.TabIndex = 17;
            this.label2.Text = ""刷新率："";
            // 
            // label3
            // 
            this.label3.AutoSize = true;
            this.label3.Location = new System.Drawing.Point(12, 149);
            this.label3.Name = ""label3"";
            this.label3.Size = new System.Drawing.Size(43, 13);
            this.label3.TabIndex = 19;
            this.label3.Text = ""死区："";
            // 
            // chkActive
            // 
            this.chkActive.AutoSize = true;
            this.chkActive.Location = new System.Drawing.Point(16, 193);
            this.chkActive.Name = ""chkActive"";
            this.chkActive.Size = new System.Drawing.Size(74, 17);
            this.chkActive.TabIndex = 21;
            this.chkActive.Text = ""是否激活"";
            this.chkActive.UseVisualStyleBackColor = true;
            // 
            // label4
            // 
            this.label4.AutoSize = true;
            this.label4.Location = new System.Drawing.Point(191, 94);
            this.label4.Name = ""label4"";
            this.label4.Size = new System.Drawing.Size(67, 13);
            this.label4.TabIndex = 22;
            this.label4.Text = ""单位：毫秒"";
            // 
            // txtUpdate
            // 
            this.txtUpdate.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 9.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));
            this.txtUpdate.Location = new System.Drawing.Point(65, 92);
            this.txtUpdate.Maximum = new decimal(new int[] {
            600000,
            0,
            0,
            0",79,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/ScaleParam.Designer.cs,Dispose,"protected
            if (disposing && (components != null))
            {
                components.Dispose();
            ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/ScaleParam.Designer.cs,InitializeComponent,"private
            this.groupBox1 = new System.Windows.Forms.GroupBox();
            this.rdNone = new System.Windows.Forms.RadioButton();
            this.rdLine = new System.Windows.Forms.RadioButton();
            this.rdSqure = new System.Windows.Forms.RadioButton();
            this.label1 = new System.Windows.Forms.Label();
            this.nmEUHI = new System.Windows.Forms.NumericUpDown();
            this.nmEULO = new System.Windows.Forms.NumericUpDown();
            this.label2 = new System.Windows.Forms.Label();
            this.nmRWHI = new System.Windows.Forms.NumericUpDown();
            this.label3 = new System.Windows.Forms.Label();
            this.nmRWLO = new System.Windows.Forms.NumericUpDown();
            this.label4 = new System.Windows.Forms.Label();
            this.groupBox1.SuspendLayout();
            ((System.ComponentModel.ISupportInitialize)(this.nmEUHI)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.nmEULO)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.nmRWHI)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.nmRWLO)).BeginInit();
            this.SuspendLayout();
            // 
            // groupBox1
            // 
            this.groupBox1.Controls.Add(this.rdNone);
            this.groupBox1.Controls.Add(this.rdLine);
            this.groupBox1.Controls.Add(this.rdSqure);
            this.groupBox1.Location = new System.Drawing.Point(2, 0);
            this.groupBox1.Name = ""groupBox1"";
            this.groupBox1.Size = new System.Drawing.Size(208, 40);
            this.groupBox1.TabIndex = 0;
            this.groupBox1.TabStop = false;
            this.groupBox1.Text = ""类别"";
            // 
            // rdNone
            // 
            this.rdNone.AutoSize = true;
            this.rdNone.Checked = true;
            this.rdNone.Location = new System.Drawing.Point(21, 13);
            this.rdNone.Name = ""rdNone"";
            this.rdNone.Size = new System.Drawing.Size(37, 17);
            this.rdNone.TabIndex = 2;
            this.rdNone.TabStop = true;
            this.rdNone.Text = ""无"";
            this.rdNone.UseVisualStyleBackColor = true;
            // 
            // rdLine
            // 
            this.rdLine.AutoSize = true;
            this.rdLine.Location = new System.Drawing.Point(74, 13);
            this.rdLine.Name = ""rdLine"";
            this.rdLine.Size = new System.Drawing.Size(49, 17);
            this.rdLine.TabIndex = 1;
            this.rdLine.Text = ""线性"";
            this.rdLine.UseVisualStyleBackColor = true;
            // 
            // rdSqure
            // 
            this.rdSqure.AutoSize = true;
            this.rdSqure.Location = new System.Drawing.Point(139, 13);
            this.rdSqure.Name = ""rdSqure"";
            this.rdSqure.Size = new System.Drawing.Size(61, 17);
            this.rdSqure.TabIndex = 0;
            this.rdSqure.Text = ""平方根"";
            this.rdSqure.UseVisualStyleBackColor = true;
            // 
            // label1
            // 
            this.label1.AutoSize = true;
            this.label1.Location = new System.Drawing.Point(10, 53);
            this.label1.Name = ""label1"";
            this.label1.Size = new System.Drawing.Size(96, 13);
            this.label1.TabIndex = 1;
            this.label1.Text = ""量程上限（EUHI)"";
            // 
            // nmEUHI
            // 
            this.nmEUHI.Location = new System.Drawing.Point(12, 69);
            this.nmEUHI.Maximum = new decimal(new int[] {
            10000,
            0,
            0,
            0",81,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/IGroup.cs,WriteCompleteEventArgs,"public
            this.TransactionID = transactionID;
            this.Values = pIds;
            this.Errors = errors;
        ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/IGroup.cs,DataChangeEventArgs,"public
            this.TransactionID = transactionID;
            this.Values = pValues;
        ",3,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/SqlMapping.cs,GetValue,"public
            switch (i)
            {
                case 0:
                    return _enumer.Current.ID;
                case 1:
                    return _enumer.Current.TimeStamp;
                case 2:
                    var index = _server.GetItemProperties(_enumer.Current.ID);
                    if (index < 0) return 0f;
                    switch (_server.MetaDataList[index].DataType)
                    {
                        case DataType.FLOAT:
                            var ff = _enumer.Current.Value.Single;
                            return ff > -2E-38 && ff < 2E-38 ? 0f : ff;
                        case DataType.BOOL:
                            return _enumer.Current.Value.Boolean ? 1f : 0f;
                        case DataType.INT:
                            return _enumer.Current.Value.Int32;
                        case DataType.WORD:
                        case DataType.SHORT:
                            return _enumer.Current.Value.Int16;
                        case DataType.BYTE:
                            return _enumer.Current.Value.Byte;
                        default:
                            return 0f;
                    ",26,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/SqlMapping.cs,GetInt16,"public
            return (short)GetValue(i);
        ",2,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/AlarmForm.Designer.cs,InitializeComponent,"private
            this.toolStrip1 = new System.Windows.Forms.ToolStrip();
            this.tspAdd = new System.Windows.Forms.ToolStripButton();
            this.tspDel = new System.Windows.Forms.ToolStripButton();
            this.tspClear = new System.Windows.Forms.ToolStripButton();
            this.tspSave = new System.Windows.Forms.ToolStripButton();
            this.toolStripSeparator2 = new System.Windows.Forms.ToolStripSeparator();
            this.tspImp = new System.Windows.Forms.ToolStripButton();
            this.tspExp = new System.Windows.Forms.ToolStripButton();
            this.toolStripSeparator1 = new System.Windows.Forms.ToolStripSeparator();
            this.tsbText = new System.Windows.Forms.ToolStripButton();
            this.tspText = new System.Windows.Forms.ToolStripTextBox();
            this.toolStripSeparator3 = new System.Windows.Forms.ToolStripSeparator();
            this.tspExit = new System.Windows.Forms.ToolStripButton();
            this.dataGridView1 = new System.Windows.Forms.DataGridView();
            this.toolStrip1.SuspendLayout();
            ((System.ComponentModel.ISupportInitialize)(this.dataGridView1)).BeginInit();
            this.SuspendLayout();
            // 
            // toolStrip1
            // 
            this.toolStrip1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {
            this.tspAdd,
            this.tspDel,
            this.tspClear,
            this.tspSave,
            this.toolStripSeparator2,
            this.tspImp,
            this.tspExp,
            this.toolStripSeparator1,
            this.tsbText,
            this.tspText,
            this.toolStripSeparator3,
            this.tspExit",34,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/DriverSet.Designer.cs,InitializeComponent,"private
            this.components = new System.ComponentModel.Container();
            this.toolTip1 = new System.Windows.Forms.ToolTip(this.components);
            this.saveFileDialog1 = new System.Windows.Forms.SaveFileDialog();
            this.col = new System.Windows.Forms.ComboBox();
            this.propertyGrid1 = new System.Windows.Forms.PropertyGrid();
            this.SuspendLayout();
            // 
            // col
            // 
            this.col.Dock = System.Windows.Forms.DockStyle.Top;
            this.col.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 15.75F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));
            this.col.FormattingEnabled = true;
            this.col.Location = new System.Drawing.Point(0, 0);
            this.col.Name = ""col"";
            this.col.Size = new System.Drawing.Size(272, 33);
            this.col.TabIndex = 24;
            this.col.SelectedIndexChanged += new System.EventHandler(this.col_SelectedIndexChanged);
            // 
            // propertyGrid1
            // 
            this.propertyGrid1.Dock = System.Windows.Forms.DockStyle.Fill;
            this.propertyGrid1.Location = new System.Drawing.Point(0, 33);
            this.propertyGrid1.Name = ""propertyGrid1"";
            this.propertyGrid1.Size = new System.Drawing.Size(272, 309);
            this.propertyGrid1.TabIndex = 30;
            // 
            // DriverSet
            // 
            this.AutoScaleDimensions = new System.Drawing.SizeF(6F, 12F);
            this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
            this.ClientSize = new System.Drawing.Size(272, 342);
            this.Controls.Add(this.propertyGrid1);
            this.Controls.Add(this.col);
            this.MaximizeBox = false;
            this.MinimizeBox = false;
            this.Name = ""DriverSet"";
            this.StartPosition = System.Windows.Forms.FormStartPosition.CenterScreen;
            this.Text = ""驱动参数设置"";
            this.FormClosed += new System.Windows.Forms.FormClosedEventHandler(this.Form3_FormClosed);
            this.Load += new System.EventHandler(this.Form3_Load);
            this.ResumeLayout(false);

        ",42,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/DriverSet.Designer.cs,Dispose,"protected
            if (disposing && (components != null))
            {
                components.Dispose();
            ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/Alarm.cs,OnPropertyChanged,"private
            if (this.PropertyChanged != null)
            {

                this.PropertyChanged(this, new PropertyChangedEventArgs(propertyName));
            ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,GetHData,"private
            if (start > end) yield break;
            DateTime now = DateTime.Now;
            if (start > now) yield break;
            if (end > now) end = now;
            if (now.Date > start.Date)
            {
                DateTime tempstart = DateTime.MinValue;
                DateTime tempend = end;
                HDAIOHelper.GetRangeFromDatabase(ID, ref tempend, ref tempstart);
                if (tempend > end) tempend = end;
                if (tempend > start)
                {
                    int eyear = tempend.Year;
                    int syear = start.Year;
                    int emonth = tempend.Month;
                    int smonth = start.Month;
                    int year = syear;
                    while (year <= eyear)
                    {
                        int month = (year == syear ? smonth : 1);
                        while (month <= (year == eyear ? emonth : 12))
                        {
                            var result = HDAIOHelper.LoadFromFile((year == syear && month == smonth ? start : new DateTime(year, month, 1)),
                                (year == eyear && month == emonth ? tempend : new DateTime(year, month, 1).AddMonths(1).AddMilliseconds(-2)), ID);//考虑按月遍历
                            if (result != null)
                            {
                                foreach (var data in result)
                                {
                                    yield return data;
                                ",30,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,GetGroupByName,"public
            if (string.IsNullOrEmpty(name)) return null;
            foreach (IDriver device in Drivers)
            {
                foreach (IGroup grp in device.Groups)
                {
                    if (grp.Name == name)
                        return grp;
                ",8,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,ArchiveTime,"public
            Cycle = cycle;
            LastTime = last;
        ",3,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,DAService,"public
            var loggerFactory = new LoggerFactory();
            Func<string, LogLevel, bool> filter = (category, level) => true;
            loggerFactory.AddProvider( new ConsoleLoggerProvider(filter, false));
            loggerFactory.AddProvider(new DebugLoggerProvider(filter));
            Log = loggerFactory.CreateLogger(SERVICELOGSOURCE);
            InitServerByXml(); 
            _scales = new List<Scaling>();
            _drivers = new SortedList<short, IDriver>();
            _alarmList = new List<AlarmItem>(ALARMLIMIT + 10);
            reval = new ExpressionEval(this);
            _hda = new List<HistoryData>();
            InitServerByDatabase();
            InitConnection();
            _socketThreadList = new Dictionary<IPAddress, Socket>();
            InitHost();

            timer1.Elapsed += timer1_Elapsed;
            timer2.Elapsed += timer2_Elapsed;
            timer3.Elapsed += timer3_Elapsed;
            timer1.Interval = CYCLE;
            timer1.Enabled = true;
            timer1.Start();
            timer2.Interval = CYCLE2;
            timer2.Enabled = true;
            timer2.Start();
            if (_hasHda)
            {
                foreach (var item in _archiveTimes.Values)
                {
                    if (item != null)
                    {
                        timer3.Interval = ARCHIVEINTERVAL;
                        timer3.Enabled = true;
                        timer3.Start();
                        return;
                    ",35,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,GetHData,"private
            if (start > end) yield break;
            DateTime now = DateTime.Now;
            if (start > now) yield break;
            if (end > now) end = now;
            if (now.Date > start.Date)
            {
                DateTime tempstart = DateTime.MinValue;
                DateTime tempend = end;
                HDAIOHelper.GetRangeFromDatabase(null, ref tempend, ref tempstart);
                if (tempend > start)
                {
                    int eyear = tempend.Year;
                    int syear = start.Year;
                    int emonth = tempend.Month;
                    int smonth = start.Month;
                    int year = syear;
                    while (year <= eyear)
                    {
                        int month = (year == syear ? smonth : 1);
                        while (month <= (year == eyear ? emonth : 12))
                        {
                            var result = HDAIOHelper.LoadFromFile((year == syear && month == smonth ? start : new DateTime(year, month, 1)),
                                (year == eyear && month == emonth ? tempend : new DateTime(year, month, 1).AddMonths(1).AddMilliseconds(-2)));//考虑按月遍历
                            if (result != null)
                            {
                                foreach (var data in result)
                                {
                                    yield return data;
                                ",29,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,SaveAlarm,"private
            if (_alarmList.Count == 0) return true;
            if (DataHelper.Instance.BulkCopy(new AlarmDataReader(_alarmList), ""Log_Alarm"", null))
            {
                _alarmList.Clear();
                _alarmstart = DateTime.Now;
                return true;
            ",7,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,timer1_Elapsed,"private
            foreach (IDriver d in Drivers)
            {
                if (d.IsClosed)
                {
                    d.Connect();//t.IsAlive可加入判断；如线程异常，重新启动。
                ",6,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,SendData,"private
            var tempdata = obj as TempCachedData;
            var data = tempdata.Data;
            byte[] sendBuffer = new byte[8192];
            sendBuffer[0] = FCTCOMMAND.fctHead;
            sendBuffer[1] = FCTCOMMAND.fctReadMultiple;
            //bytes[2] = 0;
            int len = data.Count;
            short j = 5;
            for (int i = 0; i < len; i++)
            {
                short id = data[i].ID;
                byte[] dt = BitConverter.GetBytes(id);
                sendBuffer[j++] = dt[0];
                sendBuffer[j++] = dt[1];
                switch (_list[GetItemProperties(id)].DataType)
                {
                    case DataType.BOOL:
                        sendBuffer[j++] = 1;
                        sendBuffer[j++] = data[i].Value.Boolean ? (byte)1 : (byte)0;
                        break;
                    case DataType.BYTE:
                        sendBuffer[j++] = 1;
                        sendBuffer[j++] = data[i].Value.Byte;
                        break;
                    case DataType.WORD:
                    case DataType.SHORT:
                        {
                            sendBuffer[j++] = 2;
                            byte[] bt = BitConverter.GetBytes(data[i].Value.Int16);
                            sendBuffer[j++] = bt[0];
                            sendBuffer[j++] = bt[1];
                        ",32,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/GateWay/DAService.cs,BatchWrite,"public
            int rs = -1;
            Dictionary<IGroup, SortedDictionary<ITag, object>> dict = new Dictionary<IGroup, SortedDictionary<ITag, object>>();
            foreach (var item in tags)
            {
                var tag = this[item.Key];
                if (tag != null)
                {
                    IGroup grp = tag.Parent;
                    SortedDictionary<ITag, object> values;
                    if (!dict.ContainsKey(grp))
                    {
                        values = new SortedDictionary<ITag, object>();
                        if (tag.Address.VarType != DataType.BOOL && tag.Address.VarType != DataType.STR)
                        {
                            values.Add(tag, tag.ValueToScale(Convert.ToSingle(item.Value)));
                        ",16,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/PanasonicDriver/PanasonicSerialReader.cs,GetDeviceAddress,"public
            DeviceAddress dv = DeviceAddress.Empty;
            if (string.IsNullOrEmpty(address))
                return dv;
            string area = address.Substring(0, 1);
            if (!isBool(area))//如果输入的不是单触点寄存器地址
            {
                int st;
                int.TryParse(address.Substring(2), out st);
                dv.Start = st;
                switch (address.Substring(0, 2))
                {
                    case ""DT"":
                        dv.Area = Panasonic.DTarea;
                        break;
                    case ""SV"":
                        dv.Area = Panasonic.SVarea;
                        break;
                    case ""EV"":
                        dv.Area = Panasonic.EVarea;
                        break;
                    case ""IX"":
                        dv.Area = Panasonic.IXarea;
                        break;
                    case ""IY"":
                        dv.Area = Panasonic.IYarea;
                        break;
                    case ""WX"":
                        dv.Area = Panasonic.WXarea;
                        break;
                    case ""WY"":
                        dv.Area = Panasonic.WYarea;
                        break;
                    case ""WR"":
                        dv.Area = Panasonic.WRarea;
                        break;
                ",36,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/PanasonicDriver/PanasonicSerialReader.cs,WriteBytes,"public
            throw new NotImplementedException();
        ",2,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/TagParam.Designer.cs,InitializeComponent,"private
            this.components = new System.ComponentModel.Container();
            System.ComponentModel.ComponentResourceManager resources = new System.ComponentModel.ComponentResourceManager(typeof(TagParam));
            this.bindingNavigator1 = new System.Windows.Forms.BindingNavigator(this.components);
            this.bindingNavigatorAddNewItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorCountItem = new System.Windows.Forms.ToolStripLabel();
            this.bindingNavigatorDeleteItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorMoveFirstItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorMovePreviousItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorSeparator = new System.Windows.Forms.ToolStripSeparator();
            this.bindingNavigatorPositionItem = new System.Windows.Forms.ToolStripTextBox();
            this.bindingNavigatorSeparator1 = new System.Windows.Forms.ToolStripSeparator();
            this.bindingNavigatorMoveNextItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorMoveLastItem = new System.Windows.Forms.ToolStripButton();
            this.bindingNavigatorSeparator2 = new System.Windows.Forms.ToolStripSeparator();
            this.chkActive = new System.Windows.Forms.CheckBox();
            this.comboBox1 = new System.Windows.Forms.ComboBox();
            this.label6 = new System.Windows.Forms.Label();
            this.txtDesp = new System.Windows.Forms.TextBox();
            this.label5 = new System.Windows.Forms.Label();
            this.label3 = new System.Windows.Forms.Label();
            this.label2 = new System.Windows.Forms.Label();
            this.txtName = new System.Windows.Forms.TextBox();
            this.label1 = new System.Windows.Forms.Label();
            this.label4 = new System.Windows.Forms.Label();
            this.txtValue = new System.Windows.Forms.TextBox();
            this.button1 = new System.Windows.Forms.Button();
            this.label7 = new System.Windows.Forms.Label();
            this.label8 = new System.Windows.Forms.Label();
            this.txtAddress = new System.Windows.Forms.MaskedTextBox();
            this.txtLen = new System.Windows.Forms.NumericUpDown();
            this.txtmax = new System.Windows.Forms.NumericUpDown();
            this.txtmin = new System.Windows.Forms.NumericUpDown();
            this.txtcycle = new System.Windows.Forms.NumericUpDown();
            this.label9 = new System.Windows.Forms.Label();
            this.chkarchive = new System.Windows.Forms.CheckBox();
            ((System.ComponentModel.ISupportInitialize)(this.bindingNavigator1)).BeginInit();
            this.bindingNavigator1.SuspendLayout();
            ((System.ComponentModel.ISupportInitialize)(this.txtLen)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.txtmax)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.txtmin)).BeginInit();
            ((System.ComponentModel.ISupportInitialize)(this.txtcycle)).BeginInit();
            this.SuspendLayout();
            // 
            // bindingNavigator1
            // 
            this.bindingNavigator1.AddNewItem = this.bindingNavigatorAddNewItem;
            this.bindingNavigator1.CountItem = this.bindingNavigatorCountItem;
            this.bindingNavigator1.DeleteItem = this.bindingNavigatorDeleteItem;
            this.bindingNavigator1.Items.AddRange(new System.Windows.Forms.ToolStripItem[] {
            this.bindingNavigatorMoveFirstItem,
            this.bindingNavigatorMovePreviousItem,
            this.bindingNavigatorSeparator,
            this.bindingNavigatorPositionItem,
            this.bindingNavigatorCountItem,
            this.bindingNavigatorSeparator1,
            this.bindingNavigatorMoveNextItem,
            this.bindingNavigatorMoveLastItem,
            this.bindingNavigatorSeparator2,
            this.bindingNavigatorAddNewItem,
            this.bindingNavigatorDeleteItem",61,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/TagConfig/TagConfig/TagParam.Designer.cs,Dispose,"protected
            if (disposing && (components != null))
            {
                components.Dispose();
            ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/Eval.cs,Clear,"public
            //_param1 = null;
            _tagList.Clear();
            //_tagList = null;
        ",4,No
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/Eval.cs,GetOperatorLevel,"private
            switch (strOperator)
            {
                case '~':
                    return 10;
                case '*':
                case '/':
                case '%':
                    return 9;
                case '+':
                case '-':
                    return 8;
                case '>':
                case '<':
                    return 7;
                case '&':
                    return 6;
                case '^':
                    return 5;
                case '|':
                    return 4;
                case '=':
                case '!':
                case '?':
                    return 3;
                case '(':
                    return 2;
                case ')':
                    return 1;
                //case ':':
                default:
                    return 0;

            ",32,Yes
https://github.com/GavinYellow/SharpSCADA.git,c-sharp,SCADA/Program/CoreApp/DataService/DataService/ITag.cs,Read,"public
            Storage value = Storage.Empty;
            value.Int32 = _group.ReadInt32(_plcAddress, source).Value;
            return value;
        ",4,No
